name,definition,difficulty
老大,年紀大。,C1
老大,稱排行第一的人。,C1
老家,原籍、家鄉。,C1
老舊,年久陳舊。,C1
老人家,對老者的尊稱。,C1
老實,誠實。,C1
老實,行事規矩。,C1
老天,表示驚嘆的用語。亦作「老天爺」。,C1
老頭,老人，年老的男子。,C1
老鷹,動物名。鷲鷹目猛禽。全身褐色，翼大善飛，嘴鉤曲，眼銳利，爪有力，以魚、蛙、鳥為食。,C1
樂意,願意、心甘情願。,C1
樂園,基督教聖經名詞。指天堂，也指伊甸園。希臘文Paradeisos的意譯。,C1
樂園,快樂的園地。,C1
樂園,供人遊樂的場所。,C1
雷,大氣放電時，激盪空氣所發出的巨響。,C1
雷,武器名。一種爆炸性的火器。,C1
累積,層積聚集。,C1
類別,種類。,C1
淚水,眼淚。,C1
類似,差不多，大致相似，或部分相等但非全等。,C1
冷冰冰,形容非常冰冷，或指態度冷淡、不熱情。也作「冷丁丁」。,C1
冷淡,冷落、怠慢、不親熱。,C1
冷凍,將食物保存在低溫的狀態中，使食物凝固、凍結，以抑制細菌繁殖、防止有機體腐敗，達到保藏的效果。,C1
冷靜,沉著、理智而不感情用事。,C1
冷漠,冷淡、不親熱、不關心。,C1
梨,植物名。薔薇科梨屬，「梨樹」之簡稱，參見「梨樹」條。,C1
離職,離開所擔任的職務、工作崗位。,C1
禮服,在重要場合或舉行典禮時所穿著的衣服。,C1
理解,了解、明白事理。,C1
理論,據理爭論，講理。,C1
理論,道理、理由。,C1
理所當然,按道理應當如此，不容置疑。也作「理固當然」。,C1
理性,心理學指以邏輯推理為主的個人風格，重理性分析，相對於感性。,C1
理性,思考、判斷、推理等的能力。相對於感性而言。,C1
理性,理智、冷靜。,C1
禮儀,禮節的規範與儀式。,C1
理智,用理性和知識去思考、辨別，而不憑感情衝動做事。,C1
哩,置於句末，表示肯定的語氣。,C1
哩,量詞。英制計算長度的單位。一哩等於一千六百零九公尺。今作「英里」。,C1
利,好處、益處。,C1
粒,顆粒狀的東西。,C1
粒,量詞。計算顆粒狀物的單位。,C1
曆,推算歲時節氣的方法。,C1
曆,記載年、月、日、節氣等的書冊。,C1
立場,批評、觀察或研究某問題時所處的地位和所保持的態度。,C1
立即,立刻、即時。,C1
力量,力氣。,C1
力量,能力。,C1
利潤,營業所得，除去成本以外的利益。,C1
利息,錢財。,C1
利益,好處。,C1
聯合,結合。亦作「連合」。,C1
聯合國,一九四五年成立的國際組織，旨在維護世界和平與安全，促進國際間友好合作。總部設於紐約。,C1
連接,相連，接續不斷。,C1
連忙,趕緊、急忙。,C1
聯盟,團體或組織之間因利害關係或共同目的而締結盟約，形成組織，稱為「聯盟」。,C1
聯繫,連絡。,C1
連線,電子資料傳輸中，一種隨時透過通信線路可交互傳送資料的操作模式。,C1
連線,將離線狀態轉成可相交互傳輸的狀態。,C1
聯想,由於某個概念而引起其意識涉及到其他相關的概念。,C1
連續劇,長篇的電視劇。相對於短篇的單元劇而言。其延續性的劇情，常切割為數集或數十集演出。,C1
臉頰,臉的兩邊。,C1
臉孔,面容。,C1
糧食,泛指一切米穀及食物，亦作「食糧」。,C1
涼爽,清涼舒爽。,C1
良心,人類天生本然的善心。,C1
料理,處理。,C1
料理,菜餚。,C1
裂,割、撕、破。,C1
列,行次。,C1
列,位次、職位。,C1
列,類。,C1
列,量詞。計算成行成列的人或物的單位。,C1
列,依次排比。,C1
列,安排、放入。,C1
淋,澆。,C1
臨時,短時間的、暫時的。,C1
靈感,思考活動中，忽然出現且超越平時思考層面的想法。,C1
靈活,敏捷不呆滯。,C1
零件,機電成品中可裝配、拆換的單位。,C1
領帶,穿著西服時，結在襯衫衣領上用來裝飾的長條帶子。,C1
領導,統領引導。,C1
領先,居前，處於優勢。,C1
領袖,國家或團體的領導人。,C1
領子,衣服領圍的部分。,C1
令,命令、法令。,C1
令,使、讓。,C1
流產,引申為計畫或事情因故半途停止。,C1
流程,按順序安排計畫或生產等的操作過程。,C1
流傳,傳播流行。,C1
流動,不靜止、不固定。,C1
流浪,飄泊、沒有固定的居所。,C1
流淚,落淚。,C1
流露,無意中自然地顯現出來。例如：「真情流露」。,C1
流血,出血。,C1
流血,指爭戰殺戮等造成人員的受傷流血或死亡。,C1
留意,注意、留心。,C1
籠,舊稱淺底的竹器為「箱」，深而有蓋的為「籠」。,C1
籠,用來盛裝或覆蓋東西的竹編器具。,C1
籠,關住鳥獸或拘禁人犯的器物。,C1
露,靠近地面的水蒸氣，夜間遇冷而凝結成的小水珠。,C1
露出,顯現。,C1
滷,一種烹飪方法。用醬油、蔥、薑、酒等佐料，加水烹煮食物，使之入味。,C1
錄,抄寫、謄寫。,C1
錄,記載。,C1
鹿,動物名。哺乳綱偶蹄目鹿科。體型細長，腿長，褐色毛，雄者有角，性溫順。,C1
陸地,地球表面除去海洋、湖泊、河川等的部分。,C1
路段,道路的部分段落。,C1
路過,順道經過。,C1
錄取,考取或錄用。,C1
陸續,接連不斷。,C1
錄音,透過機械操作，將聲音記錄在唱片、錄音帶、膠片等適合的媒介物上。,C1
錄音,統籌影片音效、對白、音樂等聲音構成工作的人。即錄音師。,C1
錄音帶,用以記錄聲音訊號的磁性膠帶，可以消磁後，再加磁重複使用。,C1
錄影,利用錄影機、手機、相機等設備，將視訊錄製於磁性、半導體或光學儲存體的行為。,C1
錄影帶,使用於錄影機中，記錄聲音與影像訊號的磁帶。通常可消磁及反覆使用。,C1
亂七八糟,毫無條理。,C1
輪,裝在車、船或機器上可供旋轉運作的圓形物體。,C1
輪流,依次接續。,C1
輪胎,安裝於車輪外圍的環狀橡膠製品，具緩衝、避震功能。,C1
輪椅,裝有輪子的椅子，供搬運病患或行動不便的人自駛之用。其設計可因病情及動力的不同而異。,C1
輪子,車輪，俗稱為「輪子」。,C1
囉嗦,言辭繁雜、嘮叨。亦作「囉囌」、「囉唆」。,C1
囉嗦,說話瑣碎、嘮叨。亦作「囉囌」、「囉唆」。,C1
邏輯,研究思想本質和過程的科學。為英語logic的音譯。參見「理則學」條。,C1
邏輯,合乎一般常情的規律。,C1
落,物體由高處下落或降落。,C1
落,遺漏、忘記或跟不上。,C1
落,脫落、凋萎或衰敗。,C1
落,掉入、陷入。,C1
落,降低、減少。,C1
落後,居他人之後。,C1
落後,發展的程度停留在較低的水準。,C1
落伍,行動緩慢，跟不上隊伍。,C1
旅程,旅行的路程。,C1
旅途,旅行途中。,C1
旅行社,專門代客辦理各種旅行業務的公司行號。,C1
馬鈴薯,植物名。茄科多年生草本。原產南美，地下塊莖富含澱粉，可供食用。,C1
馬馬虎虎,勉強將就，敷衍了事。亦作「麻麻呼呼」、「麻麻糊糊」。,C1
馬桶,便溺的器具。昔日用木製，今多為瓷製。,C1
螞蟻,節肢動物門昆蟲綱蟻科動物。體小，具社會性，分蟻后、工蟻、兵蟻。,C1
埋,葬。,C1
埋,藏起來使不明顯。,C1
麥克風,一種能將聲波振動轉換成電訊號的換能裝置，為英文microphone的音譯。,C1
賣力,做事盡力。,C1
漫畫,用誇張手法描繪人物或情節，以產生趣味、諷刺效果的繪畫。,C1
慢吞吞,形容動作或說話緩慢的樣子。亦作「漫騰騰」、「慢騰騰」。,C1
忙碌,事情太多不得休息。,C1
矛盾,矛與盾。比喻言語或行為前後抵觸，無法兼顧。,C1
毛髮,人體上的毛和頭髮。,C1
毛毛雨,密而細的小雨。,C1
冒,由下往上或往外透出、發散。,C1
冒險,不避危險而勇往直前。,C1
梅,薔薇科李屬落葉喬木。早春開花，花瓣五片，芳香。核果近球形，味酸可食。,C1
玫瑰,一種赤色的美石。,C1
眉毛,長在眼睛上方的毛。有防止汗液或塵埃等侵入眼睛的功用。,C1
眉頭,眉尖。,C1
每當,每逢。,C1
美感,對美的感覺與體認。,C1
美景,美好的風景。,C1
美滿,美好圓滿。,C1
美妙,美好巧妙。,C1
美容,使容貌變美麗。,C1
魅力,吸引人的力量。,C1
悶,空間密閉、空氣不流通。,C1
悶,密閉使不透氣。,C1
悶,長時間待在一處。,C1
悶,心中不愉快。,C1
悶,不暢快的心緒。,C1
門鈴,裝在門上，便於從外面叫門的鈴鐺。從前用繩子拉響，現在都用電鈴。,C1
門診,醫生在醫院或診所中為病人看病。,C1
猛,勇敢、勇武。,C1
猛,凶惡、凶暴。,C1
猛,劇烈、強烈。,C1
猛,急遽、急速。,C1
猛然,突然。,C1
謎,令人難以明白、理解的事理。,C1
迷糊,模糊不清。,C1
迷你,小、短。為英語mini的音譯。,C1
迷信,對神仙鬼怪的盲目信仰。,C1
蜜蜂,膜翅目蜜蜂科昆蟲，屬社會性群居昆蟲，分蜂王、工蜂與雄蜂。工蜂與蜂王具螫針。,C1
祕密,隱密而不讓人知道的事。,C1
密切,親密、切近。,C1
祕書,管理文書並協助主管管理事務的人員。,C1
蜜月,歐美習俗新婚後的三十天內，每天照例飲用蜜糖水或蜂蜜酒，故稱為「蜜月」。後泛指新婚後的第一個月。,C1
棉,用棉絮製的。,C1
棉花,錦葵科植物。蒴果成熟綻裂後，種子具絮狀種毛，亦稱「棉花」，可供紡織與藥用。,C1
免,避開、脫逃。,C1
免,去除、省去。,C1
免,脫去。,C1
免得,以免、避免。,C1
勉強,盡力而為。,C1
面積,物體表面或平面圖形的大小稱為「面積」。,C1
面具,偽裝或遮蔽用的面套。,C1
面臨,遇到、碰到。,C1
面貌,面孔的形狀。,C1
面向,面對，朝向。,C1
面子,體面、名譽。,C1
面子,東西的表面。,C1
描繪,依樣摹畫下來。,C1
描述,用語言文字來表達事物的情況。,C1
苗條,形容體態細長而曲線優美。,C1
描寫,以色彩、文字或圖畫等，表現事物的情狀、背景。,C1
妙,美好。,C1
妙,神奇、奇巧。,C1
妙,有趣的。,C1
廟,供奉神佛的屋舍。,C1
滅亡,滅絕喪亡。,C1
民調,民意調查的簡稱。,C1
民意,不同的公眾在某一時間內，對特定問題提出的意見。,C1
民營,人民出資本所經營的事業。,C1
敏感,一種神經上的病態，對外界情況容易引起迅速而強烈的反應。,C1
敏銳,感覺靈敏，識見銳利。,C1
名單,記載人名的單子。,C1
名貴,貴重難得。,C1
明亮,光亮、光線充足。,C1
明亮,發亮。,C1
明明,明顯，顯然。,C1
明確,明白確實。,C1
明日,指次日。也作「明天」。,C1
名聲,名氣、聲譽。亦作「名氣」、「名譽」。,C1
明顯,明白顯露。,C1
命名,取名。,C1
磨,摩擦而使物品光滑或銳利。,C1
磨,將物研細。,C1
磨,兩塊圓形的石盤相合，當中有軸，推轉上面一石，用來碾碎穀物的器具。,C1
磨,推動磨子將穀物碾平。,C1
模仿,按照現成的樣子跟著做，以求相同。也作「模效」、「摹仿」、「摹傚」。,C1
魔鬼,宗教或神話傳說中指具有超自然力，又喜迷惑人、陷害人、取人性命的異類。,C1
模糊,不清楚、不明顯。亦作「糢糊」。,C1
魔術,藉各種道具，以祕密且快速的手法，表演超出尋常的動作。,C1
模特兒,專供藝術家繪圖或攝影的人物、動物或物品。為英語model的音譯。,C1
模特兒,擔任新式服裝、時尚商品或藝術品展示工作的人。,C1
模型,模仿實物的原形，按一定的比例縮小製成的樣品。通常多用來展覽或實驗。,C1
模樣,形狀、式樣。,C1
抹,擦拭、清除或塗抹（包含塗敷、塗平、塗掉）。,C1
抹布,揩拭桌椅所用的布。,C1
墨,書畫用的黑色顏料。,C1
墨,書畫用的各色顏料。,C1
墨,字畫的代稱。,C1
墨,黑色如墨的。,C1
默默,沉靜不說話。,C1
默認,心裡已經承認，而不公開表示。,C1
陌生,不認識、沒見過或不熟悉。亦作「驀生」。,C1
某,不指名的人或事物的代稱。,C1
木柴,作燃料或引火用的小塊木頭。,C1
目光,眼神。,C1
納入,放進、歸入。,C1
耐,忍受、承受。,C1
耐,經久、持久。,C1
耐性,性情能忍耐不焦躁。,C1
南極,地球的最南端，南緯九十度上。,C1
難免,不容易避免。,C1
難受,難以忍受。,C1
難受,傷心難過、心裡不舒服。,C1
難說,不便說明。,C1
難說,不易措詞。,C1
難說,說不定、難以預測。,C1
難題,不容易解決的問題。,C1
難為情,羞慚、不好意思。亦作「難以為情」。,C1
難以,很難，不容易。,C1
腦筋,泛指思考力、記憶力等。,C1
鬧,喧嚷、嘈雜。,C1
鬧,擾亂。,C1
鬧,戲耍、開玩笑。,C1
鬧,弄、搞。,C1
鬧,擾嚷不安靜。,C1
內行,精通某種事務或技藝的人。,C1
內行,對某種事或工作有豐富的知識和經驗。,C1
內行,俗稱同業的人。,C1
內外,內部和外部。,C1
內外,上下、左右，表示概數。,C1
內向,心理學人格分類。指性格偏愛沉靜、羞怯，缺乏社交興趣，且較不外露內心感受者。,C1
內在,隱於事物內部的實質內涵。,C1
能幹,才幹。,C1
能幹,才能傑出、辦事能力強。,C1
能量,物體或力場所具有的作功能力，即稱為該物體或力場具有的能量。,C1
能源,可產生能量的物質。依開發程度可分為已開發、未大量開發及替代性能源。,C1
泥巴,溼而黏的泥土。,C1
泥土,土壤、泥地。,C1
黏,膠附、黏住。,C1
黏,有黏性的。,C1
年節,農曆新年的節日。一般指除夕到正月十五日元宵節期間。,C1
年幼,年紀小。,C1
年長,年齡較大。,C1
娘家,已婚婦女稱自己父母的家。,C1
尿,人或動物經腎臟過濾分泌，由尿道排泄的液體。即小便。,C1
寧靜,安靜、平和。,C1
農場,從事農業、畜牧或休閒觀光經營的生產單位。,C1
農村,農民聚居的村落。,C1
農夫,以耕種農作物為業的人。,C1
農家,務農為業的家庭。,C1
農家,農舍。,C1
農民,以務農為業的人民。,C1
女婿,稱謂。稱女兒的丈夫。,C1
虐待,以苛刻殘暴的態度對待他人或動物。,C1
偶然,碰巧，不期然而然。,C1
偶像,比喻崇拜的對象。,C1
趴,身體向下倒伏。,C1
趴,身體向前彎曲靠在物體上。,C1
拍攝,利用攝影器材將人或事物的形像記錄在軟片上。,C1
排斥,排除駁斥。,C1
排除,消除、除去。,C1
排行,依長幼排列的次序。,C1
排行榜,為某項目的，經調查統計方式，把結果依前後順序列出的名單。,C1
排列,依照次序排成行列。,C1
派遣,差遣、派任。,C1
判斷,斷定是非曲直、吉凶善惡。,C1
拚命,豁出性命，不計一切。,C1
盼望,殷切的等候、期望。,C1
拋棄,丟棄，扔掉不要。,C1
拋棄,遺棄。,C1
跑道,專供比賽使用的道路。,C1
跑道,指在陸上機場內所劃定的長方形區域，專供航空器起降之用。,C1
賠,補償、彌補。,C1
賠,補償損失。,C1
陪伴,相陪作伴。,C1
陪同,陪伴、一同。,C1
培養,長期依照一定的目標加以策劃和訓練。,C1
培養,照料。,C1
培養,以人工方法在培養基上培育微生物或動、植物的細胞或組織。英文為culture。,C1
配,夫妻、配偶。,C1
配,結合、配合；使事物比例適當。,C1
配,男女結婚或嫁娶。,C1
配,分發、安排或補足缺失。,C1
配,陪襯、襯托。,C1
配,夠資格、夠得上。,C1
佩服,敬仰欽服。,C1
配角,戲劇或故事中擔任輔助性的角色。亦作「配腳」。,C1
配角,指擔任輔助工作或非主角的人，亦作「配腳」。,C1
配偶,指丈夫或妻子。夫妻彼此間互為配偶。,C1
噴,急遽湧射而出。,C1
噴,吐出。,C1
盆,底略小而口大，形狀像盤而較深的容器，用陶、木、金屬等製成。,C1
盆,形狀似盆，用來盛物的器具。,C1
盆,量詞。計算盆裝物的單位。,C1
碰巧,湊巧、恰巧。,C1
批,計算成群的人或物品的單位。,C1
披,將衣物搭在肩背上。,C1
披,打開、翻開。,C1
披薩,源自義大利的食品。以發酵麵餅為底，鋪上乾酪、餡料後烤製而成。亦譯作「匹薩」。,C1
疲倦,勞累困倦。,C1
疲勞,身心因過度活動而機能減弱。亦作「罷勞」。,C1
屁,由肛門排出的臭氣。,C1
屁股,臀部。,C1
譬如說,例如，舉例來說。,C1
偏,傾斜、不中正。,C1
偏,不周全的、片面的。,C1
偏,不是中心地帶、荒僻的。,C1
偏見,不公平或固執的見解。,C1
片刻,一會兒，指極短的時間。,C1
飄,隨風擺動或飛揚。,C1
飄,隨風吹送。,C1
飄,吹起來。,C1
漂白,以藥劑浸洗布、紙等纖維品，使顏色褪去，變為潔白的化學作用。,C1
漂白,利用漂白劑，使織物變白或去漬。,C1
拼,將零星的事物綴合，使相連屬。,C1
拼圖,一種遊戲。其方法是把一張完整的圖案，切割成數塊不規則的形狀，再把這些零散的圖塊，拼湊出原圖案。,C1
頻繁,常常、屢次。,C1
頻率,某件事情在單位時間內發生的次數。,C1
貧窮,缺乏錢財，生活拮据困乏。,C1
品嚐,細細辨別食物的味道。也作「品嘗」。,C1
品味,品嘗滋味。後引申成對事物具高度品鑑能力。,C1
品種,產品的種類。,C1
坪,平廣的地方。也當為具有此種環境的地名。,C1
憑,靠、依靠。,C1
憑,依據、託賴。,C1
平凡,平常、不出色。,C1
評估,根據預定的準則，去衡量方案已有或將有的效果，以決定其可行性，供選擇或改進的參考。,C1
平衡,一種儀禮。將上身與腰折成直角，使頭與腰齊平。,C1
平衡,衡器兩端承受的重量相等。,C1
平價,不高不低的普通價格。,C1
評價,評估人、事、物的優劣、善惡美醜、或合不合理，稱為「評價」。,C1
評量,評估考量。,C1
評論,批評與討論。,C1
評審,審核並加以評定。,C1
評審,裁判。在比賽時擔任規則執行和成績評定的專業人士。,C1
平原,平坦廣闊的原野。,C1
潑,澆、灑。,C1
婆家,婦人稱丈夫的家。亦作「婆婆家」。,C1
破產,喪失所有的家產。,C1
破舊,老舊、破爛。,C1
破損,殘破損壞。,C1
瀑布,水由高處直瀉而下，遠望似布垂落，稱為「瀑布」。,C1
暴露,顯露於外，不加遮掩。亦作「曝露」。,C1
欺負,欺凌侮辱。,C1
欺騙,以虛假言行哄騙他人。亦作「欺謾」、「欺矇」、「欺罔」。,C1
棋,一種依規則移動棋子，以定勝負的遊戲。常見如圍棋、象棋、西洋棋等。,C1
其次,第二，次一項。即次序居後者。,C1
奇蹟,指自然或人世間異於尋常、令人難以理解的現象。也作「奇跡」。,C1
期刊,定期連續出版的刊物。如周刊、月刊、季刊。,C1
奇妙,神奇奧妙。亦作「奇巧」。,C1
歧視,輕視，以不公平的態度相待。,C1
奇特,奇異特殊。,C1
期限,某一限定的時間。,C1
奇異,奇怪特異。,C1
其餘,其他、剩下的。,C1
起初,最初；剛開始的時候。亦作「起先」。,C1
起點,開始之處。,C1
啟動,發動、開動；開始進行。,C1
起碼,最低限度。,C1
起身,離席起立。,C1
起身,離床、起床。,C1
器官,生物內由多種組織組合而成，具特定功能、形態的功能單位。如胃、腸是消化器官，輸尿管、膀胱是泌尿器官。,C1
器具,工具。,C1
氣味,芳香或臭惡的味道。,C1
企業界,企業經營者的群體。,C1
汽油,石油經蒸餾所得的揮發性液體，為汽車與內燃機的動力燃料及化學溶劑。,C1
氣質,性情、秉性。指個人性格上的特徵，常受個體的家庭背景、生理狀態、社會環境影響。,C1
恰當,適當、合適。,C1
牽,拉、挽引。,C1
謙虛,虛心謙讓不自滿。,C1
遷移,搬動轉移。,C1
簽約,訂定合約，並在合約上簽名蓋章，表示同意。,C1
簽字,在文書上簽署姓名以作憑證。亦作「簽押」。,C1
前輩,稱年輩較尊或資歷較深的人。,C1
錢財,金錢財富的通稱。,C1
前後,前面與後面。,C1
潛力,尚未發揮的內在能力；亦作「潛能」。,C1
前途,前面的路程。,C1
前往,往、去。,C1
欠,累的時候，張嘴呵氣。,C1
欠,缺少。,C1
牆壁,以磚石或泥土造成的屬界。,C1
強盜,用暴力脅迫，強奪他人財物的人。,C1
強調,對於某種事物或意念，特別加以鄭重表示，使人注意或信服。,C1
強化,加強提高某一性質、程度。,C1
強烈,極為強大的、猛烈的。,C1
強權,通常指國際關係中，擁有強大軍事力量和經濟資源的國家，對於其他國家或政治實體存在著一定的威脅性。,C1
強人,才能出眾的人。也指團體中具有影響力的人。,C1
強人,強健壯碩的人。,C1
強壯,健壯有力。,C1
搶奪,用暴力的手段奪取。,C1
強迫,以強力逼迫。亦作「強逼」。,C1
瞧,看。,C1
巧,高妙、靈活、聰慧。,C1
巧,技藝精妙。,C1
巧,精妙的技能、才藝。,C1
巧,恰好。,C1
巧妙,靈巧美妙。,C1
悄悄,不聲不響。,C1
親,父母及直系血親。,C1
親,泛稱親戚、有血緣或婚姻關係者。,C1
親,本人的、自己的。,C1
親近,親善接近。,C1
親口,出於當事人之口。,C1
親情,家人或親屬之間的情感。,C1
親熱,親近熱絡。,C1
親身,親自；本身。,C1
親手,親自動手。,C1
親眼,親自看到。,C1
親友,親戚與朋友。亦作「親朋」。,C1
親子,父母與子女。,C1
親自,親自：本人自己。亦作「親身」。,C1
琴,泛指各類彈撥或鍵盤樂器，如古琴、鋼琴等。,C1
清晨,天剛亮的時候。也作「清曉」、「清早」。,C1
青春,比喻年輕。,C1
青春,年齡。,C1
清淡,淡雅、不濃豔。,C1
清淡,食物菜餚等含油脂不多。,C1
清淡,不景氣、營業數額少。,C1
清潔,潔淨不受汙染。,C1
清潔工,從事清潔工作的人。,C1
清理,整理、處理。,C1
清涼,涼爽。,C1
輕聲,語音低微。,C1
青蛙,兩棲類動物。頭扁嘴闊，皮滑足蹼，善跳躍游泳，常棲息水邊，捕食害蟲，雄性鳴聲響亮。,C1
輕微,輕小、微小。,C1
清洗,清除洗刷。,C1
清醒,清楚、明白。,C1
清醒,從昏迷狀態中醒來。,C1
情報,關於某種情況的消息及報告。多帶有機密性質。,C1
情感,內心有所觸發，而產生喜、怒、哀、樂等的心理反應。,C1
情節,事情的變化、經過情形。,C1
情景,情感與景象。,C1
情景,情況、情形。,C1
晴朗,天氣清朗無雲，陽光普照沒有雲霧。,C1
情侶,戀愛中的伴侶。也指其中一方。,C1
情人,指彼此相愛的戀人。,C1
情勢,事情的狀況和趨勢。,C1
情緒,纏綿的情意。,C1
情緒,心情。,C1
請求,說明要求，希望得以實現。,C1
請求,提出的要求。,C1
求婚,請求對方與自己結婚。,C1
球迷,對球賽感興趣而入迷的人。,C1
球鞋,運動時所穿的膠底鞋。穿起來輕便、舒適。,C1
求學,研求學問。,C1
區別,分別。,C1
區分,區別劃分。,C1
娶,男子迎接女子過門成親。,C1
曲,不直、彎曲或拐彎的地方,C1
曲,樂曲、歌曲,C1
曲,量詞。計算歌曲、樂曲的單位,C1
取代,更換原先的人或物，以新的人或物代替其位置。,C1
取得,得到、獲得。,C1
取消,使已成立的事物無效。也作「取銷」。,C1
曲子,廣泛流傳於城鎮、市集中，用於填詞的民間曲調。,C1
去世,離開人世。亦作「棄世」、「逝世」。,C1
圈,外圓中空的東西或形狀。,C1
拳,手屈指捲握成的形狀。,C1
拳,一種徒手搏擊的武術。,C1
拳,量詞。計算拳頭出擊的單位。,C1
權力,具有控制、指揮等影響的力量。,C1
全面,涵蓋全體的各個層面。,C1
全然,全部、完全。,C1
權勢,權柄勢力。,C1
全體,全部、整體。,C1
拳頭,屈指緊握，合攏成團的手。,C1
全職,指從事單一職業，與兼職相對。,C1
勸告,據理開導人，使人接受。,C1
缺乏,短少、不足。亦作「缺少」。,C1
缺少,短少、欠缺。亦作「缺乏」。,C1
缺失,遺漏或失誤。,C1
缺席,該出席或上課時沒到。,C1
缺陷,不圓滿、不完備的地方。,C1
確保,確實的保證。,C1
確立,確實建立。,C1
確認,肯定的答覆或承認。,C1
確實,真實。,C1
確信,確實相信。,C1
群體,本質上有共同點的團體。,C1
群眾,泛指社會上一般人。,C1
然而,轉折連詞。用在子句頭，表示雖然有前句所敘述的事情，卻亦有末句所表達的狀況、行為等。,C1
燃燒,物質與氧化合，產生光與熱的化學現象。,C1
染,著色於布帛等物體上。,C1
染,書畫時著色落墨。,C1
染,沾到。,C1
染,行為習慣或疾病的傳遞與接受。,C1
染,沾著、沾汙。,C1
染,感受、感染。,C1
繞,纏束、糾纏。,C1
繞,圍著轉動。,C1
繞,圍、環。,C1
熱愛,十分喜愛。,C1
熱帶,指地球南北回歸線之間的地帶，因氣候終年炎熱，故稱「熱帶」。,C1
熱烈,顯赫、旺盛。,C1
人潮,像潮水一般洶湧的人群。形容人數眾多。,C1
人格,人的品格。,C1
人工,用人力做的，相對於自然力而言。,C1
人際,人與人之間的關係。,C1
人間,世間、塵世。,C1
人民幣,大陸地區法定貨幣。以圓為單位。,C1
人氣,人的氣息、生機。,C1
人情味,人與人之間溫暖的感情、興味。,C1
人權,人與生俱來就有的權利，也稱「天賦人權」。,C1
人山人海,形容許許多多的人聚集在一起。,C1
人事,人的作為。,C1
人事,世間的事。,C1
人事,人員升調、獎懲、任免等事。機關中多設有人事處、人事科之類。,C1
人士,社會上一般人的統稱。,C1
人體,泛指人的全身。,C1
人心,人的心地。,C1
人心,人的意志、感情。,C1
人性,人類通常的情感理性。,C1
人選,為某一特定目的挑選出來的人。,C1
人員,擔任某種職務的人。,C1
人緣,恰合人意的條件，多指相貌、氣度、性情等。,C1
忍耐,克制情感或感受，不使發作。亦作「忍奈」。,C1
忍受,忍耐承受。,C1
任,職責、職務或職位。,C1
任,擔任某種職務或身分的期間（量詞）。,C1
任,委派、任命。,C1
任,擔當、承受。,C1
任,聽憑、放任。,C1
任,相信、信任。,C1
任,無論（連詞）。,C1
認錯,承認過失。,C1
認定,確定的認為。,C1
認同,心理學上指個人在情感與認知上對他人或團體產生歸屬感，並採納其想法、行為與價值觀的過程。,C1
仍舊,依舊、照舊。,C1
日落,太陽落山。指黃昏的時候。,C1
日夜,白天與黑夜。泛指全天。,C1
日益,日漸增加。,C1
融合,融化匯合，合成一體。,C1
融化,消溶、溶化。,C1
融入,融合進去，成為一體。,C1
揉,反覆摩擦、搓動。,C1
揉,搓成團狀。,C1
柔軟,軟而不堅硬。,C1
肉麻,肌肉感覺麻木。,C1
肉麻,一種不舒服的感覺，為他人輕浮或虛偽的言行所引起。,C1
肉體,指人的身體。,C1
如此,這樣。,C1
如何,怎樣。,C1
如同,猶如、好像。,C1
如意,稱心、符合心中的意願。,C1
入學,開始進入某個學校學習，成為該校的學生。,C1
軟弱,體質虛弱、孱弱。,C1
軟體,指一系列按照特定順序組織的電腦資料和指令，達成特定功能或目的之電腦程式集統稱。,C1
弱點,不完備的地方。,C1
塞,阻隔、填塞或受阻不通。,C1
塞,充滿。,C1
塞,填滿空隙的物件，如瓶塞。,C1
散,分開、分離、分布,C1
散,零碎、雜亂、不緊湊,C1
散發,散布、發出。,C1
散心,排遣煩悶，使心情舒暢。,C1
艘,量詞。計算船隻、艦艇的單位。,C1
掃除,清掃汙穢。,C1
色情,指與性相關，旨在引起性興趣或興奮的描繪與表現。,C1
殺害,以不正當理由而將人殺死。,C1
殺價,壓低價錢。,C1
沙漠,地面覆蓋沙土，氣候乾燥、植物稀少的地區。平均年雨量極少，多分布於副熱帶高壓帶。,C1
傻,發呆的樣子。,C1
傻瓜,傻瓜相機的簡稱。,C1
傻事,愚蠢的事。,C1
晒,物體曝露在陽光下，吸收光和熱，使其乾燥。,C1
扇,搖動扇子使空氣流通而生風。,C1
扇,搖動生風的用具。,C1
山谷,兩山之間低下的地方，或山中的溪谷。,C1
山腳,山下靠近平地的部分。,C1
山坡,指山頂與平地間的斜面地帶。,C1
閃,避開、躲避。,C1
閃,突然顯現、忽隱忽現。,C1
閃,扭傷、挫傷。,C1
閃,雷電所發出的光。,C1
善良,心地端正純潔，沒有歹意邪念。,C1
傷口,皮膚、肌肉等受傷而破裂的地方。,C1
傷腦筋,事情不易解決，費心思。,C1
賞,把財物賜給有功的人。,C1
賞,讚美、嘉許、宣揚。如：「讚賞」。《左傳．襄公十四年》：「善則賞之」。,C1
賞,欣賞、把玩。,C1
賞,賜予或獎給的東西。,C1
上場,演員或運動員出場。,C1
上當,吃虧、受騙。,C1
上升,升高、向上攀升。,C1
上市,某一物品開始在市場上發售。,C1
上述,以上所陳述的內容。多用於文章段落或條文等的結尾。,C1
上司,上級長官。,C1
上鎖,把門或開關用鎖鎖上。,C1
上台,登上講臺或舞臺。,C1
